Date,Year,Month number,Crime Type,Offence category,Offence type,Reporting Region,Location,Location Type,Population,Alcohol involvement,DV involvement,Counting Rules Era,is_break_month,Number of offences
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,No,Yes,Nov-2023 to Mar-2025,False,7
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,Yes,No,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Palmerston,Palmerston,Urban,37247.0,Yes,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,9
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,General Theft,07 Theft,071 Motor vehicle theft and related offences,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,13
2023-12,2023,12,General Theft,07 Theft,07* Other theft,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,93
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,5
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,78
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,15
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,6
2023-12,2023,12,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,6
2023-12,2023,12,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Sexual Offences,03 Sexual offences,"033, 034 Other child-related sexual offences",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Sexual Offences,03 Sexual offences,"035, 039 Other sexual offences",Palmerston,Palmerston,Urban,37247.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Petermann - Simpson,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Petermann - Simpson,Remote,,No,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Petermann - Simpson,Remote,,Yes,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Petermann - Simpson,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Petermann - Simpson,Remote,,No,No,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Petermann - Simpson,Remote,,No,Yes,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Petermann - Simpson,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Petermann - Simpson,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Petermann - Simpson,Remote,,-,-,Nov-2023 to Mar-2025,False,5
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Petermann - Simpson,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Petermann - Simpson,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Sandover - Plenty,Remote,,No,Yes,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Sandover - Plenty,Remote,,Yes,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Sandover - Plenty,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Sandover - Plenty,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Sandover - Plenty,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Sandover - Plenty,Remote,,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Sandover - Plenty,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Sandover - Plenty,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Sandover - Plenty,Remote,,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Sandover - Plenty,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tanami,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tanami,Remote,,No,Yes,Nov-2023 to Mar-2025,False,11
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tanami,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,6
2023-12,2023,12,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Tanami,Remote,,No,Yes,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Tanami,Remote,,No,Yes,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Tanami,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Tanami,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Tanami,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Tanami,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Tanami,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Sexual Offences,03 Sexual offences,032 Sexual assault of a child,NT Balance,Tanami,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,No,Nov-2023 to Mar-2025,False,5
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,Yes,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,No,Nov-2023 to Mar-2025,False,7
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,Yes,Nov-2023 to Mar-2025,False,15
2023-12,2023,12,Assault & Violence,02 Assault,022 Assault of a prescribed officer,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Tennant Creek,Tennant Creek,Regional,3000.0,No,Yes,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,No,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,Tennant Creek,Tennant Creek,Regional,3000.0,Yes,Yes,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,20
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,071 Motor vehicle theft and related offences,Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,07* Other theft,Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,21
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,42
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,39
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,5
2023-12,2023,12,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,Tennant Creek,Tennant Creek,Regional,3000.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Thamarrurr,Remote,,No,No,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Thamarrurr,Remote,,No,Yes,Nov-2023 to Mar-2025,False,10
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Thamarrurr,Remote,,Yes,No,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Thamarrurr,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,9
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Thamarrurr,Remote,,No,No,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Thamarrurr,Remote,,No,Yes,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Thamarrurr,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,049 Other acts that harm or endanger persons,NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,9
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Thamarrurr,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tiwi Islands,Remote,2348.0,No,No,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tiwi Islands,Remote,2348.0,No,Yes,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Tiwi Islands,Remote,2348.0,Yes,Yes,Nov-2023 to Mar-2025,False,5
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Tiwi Islands,Remote,2348.0,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Tiwi Islands,Remote,2348.0,Yes,Yes,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,10
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Tiwi Islands,Remote,2348.0,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,No,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,Yes,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Unknown / not stated,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,7
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Unknown / not stated,Remote,,No,No,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,023 Common Assault,NT Balance,Unknown / not stated,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,12
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,4
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Robbery & Extortion,"05 Robbery, blackmail, and extortion",051 Robbery,NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Sexual Offences,03 Sexual offences,"035, 039 Other sexual offences",NT Balance,Unknown / not stated,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Victoria River,Remote,,No,Yes,Nov-2023 to Mar-2025,False,8
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Victoria River,Remote,,Yes,No,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Victoria River,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,General Theft,07 Theft,071 Motor vehicle theft and related offences,NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Harassment & Threats,04 Harm or endanger persons,"044 Acts that threaten, harass or control",NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Residential B&E,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,6
2023-12,2023,12,Sexual Offences,03 Sexual offences,031 Sexual assault of an adult,NT Balance,Victoria River,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Virginia,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Assault & Violence,02 Assault,022 Assault of a prescribed officer,NT Balance,Virginia,Remote,,No,No,Nov-2023 to Mar-2025,False,1
2023-12,2023,12,Commercial B&E,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",NT Balance,Virginia,Remote,,-,-,Nov-2023 to Mar-2025,False,3
2023-12,2023,12,General Theft,07 Theft,07* Other theft,NT Balance,Virginia,Remote,,-,-,Nov-2023 to Mar-2025,False,19
2023-12,2023,12,Property Damage,11 Property damage offences,11 Property damage offences,NT Balance,Virginia,Remote,,-,-,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Weddell,Remote,,No,Yes,Nov-2023 to Mar-2025,False,2
2023-12,2023,12,Assault & Violence,02 Assault,021 Serious Assault,NT Balance,Weddell,Remote,,Yes,Yes,Nov-2023 to Mar-2025,False,2
