As At,Year,Month number,Offence category,Offence type,Alcohol involvement,DV involvement,Reporting region,Statistical Area 2,Number of offences
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Nhulunbuy,,2
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Alligator,6
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Anindilyakwa,16
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Barkly,2
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Daly,2
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,East Arnhem,6
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Elsey,3
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Gulf,3
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Howard Springs,5
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Humpty Doo,6
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Petermann - Simpson,11
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tanami,2
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Thamarrurr,2
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Tiwi Islands,2
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Victoria River,8
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Virginia,9
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Weddell,4
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,West Arnhem,1
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,NT Balance,Yuendumu - Anmatjere,3
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Palmerston,,93
1/03/2024,2014,11,Theft and related offences (other than MV),Theft and related offences (other than MV),-,-,Tennant Creek,,9
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Darwin,,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Katherine,,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Elsey,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,NT Balance,Gulf,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Deprivation of liberty /false imprisonment,-,-,Palmerston,,2
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Alice Springs,,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,Darwin,,2
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Elsey,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Koolpinyah,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Thamarrurr,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Harassment and private nuisance,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Alice Springs,,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Darwin,,2
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Katherine,,2
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Alligator,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Barkly,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Petermann - Simpson,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tanami,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,NT Balance,Tiwi Islands,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Palmerston,,1
1/03/2024,2014,12,Abduction - harassment and other offences against the person,Threatening behaviour,-,-,Tennant Creek,,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,Alice Springs,,20
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,Darwin,,60
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,Katherine,,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Daly,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,East Arnhem,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Gulf,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Howard Springs,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Humpty Doo,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Petermann - Simpson,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Sandover - Plenty,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Tanami,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Thamarrurr,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Weddell,6
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,No,Palmerston,,14
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,Alice Springs,,21
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,Darwin,,24
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,Katherine,,9
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,Nhulunbuy,,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Anindilyakwa,9
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Barkly,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Daly,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,East Arnhem,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Elsey,4
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Gulf,4
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Howard Springs,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Humpty Doo,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Petermann - Simpson,6
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Sandover - Plenty,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tanami,10
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Thamarrurr,13
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Tiwi Islands,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Victoria River,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Virginia,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,West Arnhem,15
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,NT Balance,Yuendumu - Anmatjere,6
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,Palmerston,,11
1/03/2024,2014,12,Acts intended to cause Injury,Assault,No,Yes,Tennant Creek,,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,Alice Springs,,22
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,Darwin,,51
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,Katherine,,11
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,Nhulunbuy,,6
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Daly,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,East Arnhem,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Elsey,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Gulf,7
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Tanami,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,Victoria River,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,NT Balance,West Arnhem,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,Palmerston,,8
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,No,Tennant Creek,,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,Alice Springs,,60
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,Darwin,,49
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,Katherine,,21
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,Nhulunbuy,,12
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Alligator,8
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Barkly,6
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Daly,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,East Arnhem,8
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Elsey,6
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Gulf,7
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Howard Springs,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Humpty Doo,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Petermann - Simpson,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Sandover - Plenty,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tanami,9
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Thamarrurr,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Tiwi Islands,2
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Victoria River,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Virginia,1
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Weddell,3
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,West Arnhem,5
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,NT Balance,Yuendumu - Anmatjere,4
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,Palmerston,,11
1/03/2024,2014,12,Acts intended to cause Injury,Assault,Yes,Yes,Tennant Creek,,9
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Alice Springs,,27
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Darwin,,32
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Katherine,,22
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Nhulunbuy,,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Alligator,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Anindilyakwa,11
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Barkly,3
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Daly,4
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,East Arnhem,4
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Elsey,1
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Gulf,8
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Howard Springs,3
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Humpty Doo,1
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Petermann - Simpson,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Thamarrurr,4
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Tiwi Islands,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Victoria River,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Virginia,3
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Weddell,1
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,West Arnhem,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,1
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Palmerston,,25
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins actual,-,-,Tennant Creek,,3
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins attempted,-,-,Katherine,,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins attempted,-,-,NT Balance,Thamarrurr,2
1/03/2024,2014,12,Commercial break-ins,Commercial break-ins attempted,-,-,Palmerston,,2
1/03/2024,2014,12,Homicide and related Offences,Murder,-,-,Alice Springs,,1
1/03/2024,2014,12,Homicide and related Offences,Driving causing death,-,-,Alice Springs,,1
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,Alice Springs,,20
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,Darwin,,77
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,Katherine,,14
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,Nhulunbuy,,3
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Alligator,1
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Anindilyakwa,1
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,East Arnhem,3
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Elsey,1
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Gulf,8
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Petermann - Simpson,3
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Thamarrurr,9
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,West Arnhem,1
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,NT Balance,Yuendumu - Anmatjere,2
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,Palmerston,,45
1/03/2024,2014,12,House break-ins,House break-ins actual,-,-,Tennant Creek,,2
1/03/2024,2014,12,House break-ins,House break-ins attempted,-,-,Alice Springs,,3
1/03/2024,2014,12,House break-ins,House break-ins attempted,-,-,Darwin,,4
1/03/2024,2014,12,House break-ins,House break-ins attempted,-,-,Nhulunbuy,,1
1/03/2024,2014,12,House break-ins,House break-ins attempted,-,-,NT Balance,Gulf,1
1/03/2024,2014,12,House break-ins,House break-ins attempted,-,-,NT Balance,Sandover - Plenty,1
1/03/2024,2014,12,House break-ins,House break-ins attempted,-,-,Palmerston,,1
